Gene_Symbol,Raw_Detection_Rate_%,Raw_Mean_Expr_All,Raw_Mean_Expr_Detected,Raw_Aggregated_CPM,LooseQC_Detection_Rate_%,LooseQC_Mean_Expr_All,LooseQC_Mean_Expr_Detected,LooseQC_Aggregated_CPM,StrongQC_Detection_Rate_%,StrongQC_Mean_Expr_All,StrongQC_Mean_Expr_Detected,StrongQC_Aggregated_CPM,Cell_Type,Replicate
RAC1,5.11,0.1571,3.0733,664.3605,49.18,1.2151,2.4708,666.2894,88.9,1.8388,2.0684,670.8182,iPSC,Rep 1
RAC2,0.09,0.0005,0.6012,1.9836,1.17,0.0051,0.4341,2.0294,3.71,0.0132,0.3568,2.1255,iPSC,Rep 1
RAF1,1.13,0.0114,1.0094,40.0563,14.86,0.1069,0.7195,40.6744,44.52,0.2417,0.543,41.7042,iPSC,Rep 1
RALA,2.15,0.0372,1.7292,129.8355,25.89,0.3274,1.2645,130.6113,69.75,0.6514,0.9339,132.7734,iPSC,Rep 1
RANBP2,0.76,0.0075,0.9802,22.0448,10.11,0.0723,0.7153,22.2242,28.53,0.1323,0.4639,21.2346,iPSC,Rep 1
RARB,0.0,0.0,1.599,0.03,0.02,0.0002,1.0321,0.0256,0.04,0.0002,0.3963,0.0208,iPSC,Rep 1
RBFOX2,1.27,0.015,1.1865,47.862,15.87,0.1116,0.703,47.4444,48.42,0.2735,0.5649,49.3651,iPSC,Rep 1
RBM20,0.01,0.0001,1.0885,0.1888,0.1,0.0004,0.3957,0.1729,0.33,0.001,0.3008,0.18,iPSC,Rep 1
RDH12,0.09,0.0006,0.7067,2.0496,1.21,0.0062,0.5144,2.0806,3.72,0.0137,0.3685,2.1186,iPSC,Rep 1
RELA,0.31,0.0023,0.7269,7.7278,4.22,0.0217,0.5144,7.8519,13.06,0.0509,0.3898,8.0798,iPSC,Rep 1
REN,0.01,0.0001,1.1555,0.1109,0.06,0.0005,0.7104,0.1056,0.18,0.0007,0.4147,0.0969,iPSC,Rep 1
RERE,1.12,0.012,1.0717,39.2024,14.55,0.1045,0.7178,39.4484,43.36,0.2325,0.5363,40.2364,iPSC,Rep 1
RFX3,0.14,0.0011,0.796,3.2451,1.86,0.0094,0.5072,3.2362,5.7,0.0212,0.3727,3.2852,iPSC,Rep 1
RFX6,0.0,0.0,0.5101,0.006,0.0,0.0,0.5101,0.0064,0.01,0.0001,0.5101,0.0069,iPSC,Rep 1
RFX7,0.2,0.0015,0.7534,4.8303,2.73,0.0143,0.5235,4.875,8.24,0.0305,0.3701,4.8915,iPSC,Rep 1
RHBDF2,0.27,0.0019,0.7288,6.4753,3.6,0.0189,0.5257,6.5875,10.91,0.0417,0.3818,6.657,iPSC,Rep 1
RHO,0.0,0.0,0.3646,0.003,0.0,0.0,0.3646,0.0032,0.01,0.0,0.3646,0.0035,iPSC,Rep 1
RHOBTB2,0.11,0.0009,0.8326,2.529,1.46,0.0075,0.5152,2.5031,4.48,0.017,0.3792,2.5479,iPSC,Rep 1
RIT1,0.52,0.0056,1.0814,13.0495,6.63,0.0483,0.7284,12.6661,19.03,0.0854,0.4485,12.2305,iPSC,Rep 1
RNF43,0.06,0.0004,0.6752,1.3634,0.82,0.0037,0.4494,1.3796,2.55,0.009,0.3538,1.4124,iPSC,Rep 1
RP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iPSC,Rep 1
RPE65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iPSC,Rep 1
RPL5,10.63,0.4131,3.8866,2397.8037,83.69,2.7626,3.3011,2405.3113,98.63,3.1332,3.1766,2406.406,iPSC,Rep 1
RPS10,6.96,0.2318,3.3305,1074.5364,63.4,1.7767,2.8024,1077.1979,93.7,2.3083,2.4635,1076.827,iPSC,Rep 1
RRAS2,2.24,0.0393,1.7539,137.1648,27.19,0.3642,1.3397,138.4408,70.99,0.6885,0.9699,139.427,iPSC,Rep 1
RYR1,0.08,0.0007,0.8573,1.7709,1.05,0.0065,0.6211,1.7733,3.05,0.0116,0.3809,1.7101,iPSC,Rep 1
RYR2,0.11,0.0008,0.742,2.526,1.47,0.0067,0.4591,2.5383,4.49,0.0163,0.363,2.579,iPSC,Rep 1
SAMD9,0.0,0.0,4.0661,0.006,0.0,0.0001,2.9591,0.0032,0.0,0.0,0.0,0.0,iPSC,Rep 1
SAMD9L,0.0,0.0,0.254,0.003,0.0,0.0,0.254,0.0032,0.01,0.0,0.254,0.0035,iPSC,Rep 1
SATB1,0.45,0.0037,0.8032,11.8119,6.05,0.0325,0.5365,11.8915,18.62,0.0762,0.409,12.2063,iPSC,Rep 1
SCAF4,0.47,0.0036,0.7547,12.2015,6.37,0.0343,0.5387,12.4421,19.43,0.0786,0.4046,12.6667,iPSC,Rep 1
SCN11A,0.01,0.0001,1.3861,0.1318,0.06,0.0005,0.7058,0.1152,0.16,0.0006,0.362,0.1004,iPSC,Rep 1
SCN1B,0.14,0.0009,0.611,3.356,1.94,0.0083,0.4275,3.4506,6.16,0.022,0.357,3.628,iPSC,Rep 1
SCN3A,0.01,0.0004,4.4759,0.1738,0.01,0.0001,1.9075,0.0096,0.01,0.0,0.2642,0.0035,iPSC,Rep 1
SCN8A,0.13,0.0009,0.6448,3.1193,1.82,0.0083,0.4554,3.1913,5.65,0.0204,0.3616,3.2818,iPSC,Rep 1
SCNN1G,0.0,0.0,0.4253,0.0629,0.04,0.0002,0.4253,0.0672,0.13,0.0004,0.2985,0.0692,iPSC,Rep 1
SDHA,1.36,0.0183,1.3459,44.4251,17.02,0.1666,0.9788,43.5264,45.31,0.2732,0.6029,41.0637,iPSC,Rep 1
SEC61A1,1.33,0.0149,1.1173,50.8735,17.28,0.1384,0.8006,51.4936,50.35,0.2929,0.5818,52.1518,iPSC,Rep 1
SEC63,1.52,0.0195,1.2791,68.5165,19.27,0.1699,0.8817,69.0732,56.09,0.3692,0.6583,70.7797,iPSC,Rep 1
SEMA6B,0.19,0.0016,0.8187,4.5096,2.49,0.0124,0.4994,4.4621,7.59,0.0277,0.3644,4.5246,iPSC,Rep 1
SEPTIN9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iPSC,Rep 1
SERPINC1,0.0,0.0,0.3293,0.006,0.0,0.0,0.3293,0.0064,0.01,0.0,0.3293,0.0069,iPSC,Rep 1
SERPIND1,0.0,0.0,3.4184,0.018,0.01,0.0001,1.6417,0.0096,0.01,0.0001,0.9949,0.0069,iPSC,Rep 1
SERPING1,0.98,0.0105,1.0796,30.3749,12.51,0.0898,0.718,30.1017,36.78,0.1812,0.4927,30.256,iPSC,Rep 1
SERPINI1,0.14,0.0017,1.2417,3.1253,1.66,0.0117,0.7033,2.8552,4.75,0.0193,0.4063,2.7106,iPSC,Rep 1
SETX,0.45,0.0037,0.8281,11.7131,6.0,0.0333,0.5559,11.7539,18.13,0.075,0.4133,11.8739,iPSC,Rep 1
SFTPA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iPSC,Rep 1
SFTPA2,0.0,0.0,2.1367,0.006,0.0,0.0,0.2913,0.0032,0.01,0.0,0.2913,0.0035,iPSC,Rep 1
SFTPC,0.0,0.0,1.2386,0.0509,0.03,0.0002,0.6764,0.048,0.08,0.0003,0.319,0.045,iPSC,Rep 1
SHANK1,0.0,0.0,0.9704,0.036,0.02,0.0001,0.64,0.0352,0.06,0.0003,0.4342,0.0346,iPSC,Rep 1
SHOC2,0.68,0.0076,1.1185,18.2723,8.68,0.0626,0.7216,17.7492,25.21,0.1164,0.4618,17.4301,iPSC,Rep 1
SIX1,0.03,0.0007,2.0236,0.7641,0.32,0.0019,0.5959,0.5346,0.94,0.0035,0.3733,0.5262,iPSC,Rep 1
SKI,0.51,0.0036,0.7104,13.5918,6.92,0.0362,0.5228,13.9849,21.31,0.0852,0.3998,14.3976,iPSC,Rep 1
SLC17A8,0.0,0.0,0.3254,0.012,0.01,0.0,0.3254,0.0128,0.03,0.0001,0.3254,0.0138,iPSC,Rep 1
SLC1A2,0.02,0.0004,2.0058,0.3925,0.16,0.0009,0.5503,0.2657,0.49,0.0021,0.4324,0.27,iPSC,Rep 1
SLC1A3,0.6,0.005,0.8396,16.6961,8.03,0.0492,0.6135,16.9362,23.99,0.1049,0.4372,17.0147,iPSC,Rep 1
SLC30A2,0.0,0.0,0.639,0.0959,0.06,0.0003,0.4745,0.096,0.18,0.0006,0.3189,0.0969,iPSC,Rep 1
SLC4A3,0.08,0.0006,0.7509,1.699,0.99,0.0046,0.4675,1.6805,3.03,0.0104,0.3433,1.7067,iPSC,Rep 1
SLC52A1,0.0,0.0,0.5485,0.0659,0.04,0.0002,0.5485,0.0704,0.13,0.0004,0.3076,0.0692,iPSC,Rep 1
SLC5A7,0.0,0.0,0.9818,0.0509,0.03,0.0001,0.2769,0.0448,0.09,0.0002,0.2769,0.0485,iPSC,Rep 1
SLFN14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iPSC,Rep 1
SMAD2,1.06,0.0106,0.9988,35.6516,13.89,0.0969,0.6977,36.0202,41.58,0.2148,0.5167,36.778,iPSC,Rep 1
SMAD6,0.1,0.0005,0.5225,2.1934,1.33,0.0055,0.4132,2.2855,4.22,0.0151,0.358,2.4059,iPSC,Rep 1
SMAD9,0.03,0.0003,0.8117,0.7701,0.45,0.0024,0.5436,0.765,1.36,0.0053,0.3929,0.772,iPSC,Rep 1
