Gene_Symbol,Detection_Rate_%,Mean_CPM_percell_All,Mean_CPM_percell_Only_Detected,Aggregated_CPM,Cell_Type,Replicate,Dataset,Sample_ID,QC_Min_Genes,Cells_Passing_QC,Median_Genes_Per_Cell,Gene_Found
SCN8A,0.15,0.006200000178068876,4.0605998039245605,0.07670000195503235,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SCNN1G,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SDHA,53.28,2.298799991607666,4.314599990844727,46.86360168457031,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SEC61A1,59.92,2.6826999187469482,4.477399826049805,61.20650100708008,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SEC63,65.42,2.935800075531006,4.4878997802734375,65.93309783935547,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SEMA6B,2.6,0.11060000211000443,4.2581000328063965,1.4093999862670898,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SEPTIN9,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,False
SERPINC1,2.1,0.07959999889135361,3.7969000339508057,1.160099983215332,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SERPIND1,3.1,0.131400004029274,4.243100166320801,2.473599910736084,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SERPING1,48.78,2.372999906539917,4.8649001121521,75.37680053710938,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SERPINI1,8.31,0.33500000834465027,4.032199859619141,4.995100021362305,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SETX,27.89,1.143399953842163,4.099599838256836,17.976499557495117,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SFTPA1,0.04,0.001500000013038516,3.989000082015991,0.019200000911951065,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SFTPA2,0.04,0.00139999995008111,3.676500082015991,0.019200000911951065,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SFTPC,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SHANK1,0.04,0.0015999999595806003,4.220600128173828,0.019200000911951065,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SHOC2,33.14,1.3701000213623047,4.134300231933594,22.95240020751953,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SIX1,3.04,0.15279999375343323,5.027200222015381,3.767899990081787,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SKI,22.58,0.9061999917030334,4.012899875640869,13.221099853515625,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SLC17A8,0.75,0.030400000512599945,4.049699783325195,0.4697999954223633,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SLC1A2,0.4,0.01640000008046627,4.063000202178955,0.21089999377727509,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SLC1A3,9.87,0.3855000138282776,3.9066998958587646,5.637400150299072,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SLC30A2,1.9,0.0754999965429306,3.964200019836426,1.1217000484466553,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SLC4A3,3.04,0.12319999933242798,4.054999828338623,1.5915000438690186,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SLC52A1,0.4,0.015200000256299973,3.767699956893921,0.21089999377727509,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SLC5A7,0.02,0.000699999975040555,3.773099899291992,0.009600000455975533,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SLFN14,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SMAD2,39.37,1.6200000047683716,4.1143999099731445,27.065500259399414,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SMAD6,4.44,0.16949999332427979,3.815200090408325,2.3106000423431396,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SMAD9,6.83,0.30059999227523804,4.401700019836426,4.592400074005127,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SMARCA2,11.6,0.48190000653266907,4.1545000076293945,6.9604997634887695,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SMARCA5,58.57,2.5611000061035156,4.372799873352051,51.734100341796875,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SMARCC1,59.93,2.694000005722046,4.494900226593018,61.66669845581055,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SMARCC2,31.12,1.266700029373169,4.070099830627441,19.798200607299805,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SMC3,64.2,2.9117000102996826,4.534999847412109,69.21199798583984,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SMCHD1,29.79,1.233199954032898,4.139200210571289,19.529699325561523,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SMO,9.0,0.36550000309944153,4.0605998039245605,4.880000114440918,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SNAP25,3.42,0.14640000462532043,4.2758002281188965,1.898300051689148,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SNCA,14.21,0.6507999897003174,4.578199863433838,13.959400177001953,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SNRNP200,49.84,2.1280999183654785,4.270100116729736,40.98649978637695,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SOCS1,19.68,0.8421000242233276,4.279600143432617,14.23740005493164,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SOD1,97.21,5.618299961090088,5.7795000076293945,365.4941101074219,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SOS1,30.04,1.2259999513626099,4.080699920654297,19.93239974975586,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SOS2,11.18,0.44670000672340393,3.997299909591675,6.155200004577637,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SOX17,1.29,0.05719999969005585,4.44189977645874,1.1505000591278076,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SOX6,22.35,0.9247000217437744,4.137400150299072,16.135700225830078,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SPEN,28.29,1.15910005569458,4.09660005569458,18.542200088500977,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SPI1,0.35,0.014100000262260437,4.074900150299072,0.17260000109672546,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SPTBN1,81.02,4.078700065612793,5.0345001220703125,159.82339477539062,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SPTBN2,3.27,0.12960000336170197,3.9630000591278076,1.8600000143051147,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SPTLC2,26.14,1.0541000366210938,4.032700061798096,16.56719970703125,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SQSTM1,89.79,4.831999778747559,5.3815999031066895,251.7001953125,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SRC,16.25,0.6385999917984009,3.928800106048584,9.798399925231934,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SRCAP,39.99,1.7591999769210815,4.399400234222412,42.29999923706055,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SSBP1,91.58,4.916399955749512,5.368599891662598,238.9488983154297,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
STAT1,31.03,1.2684999704360962,4.088699817657471,21.96489906311035,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
STAT3,65.4,3.00819993019104,4.599999904632568,76.87249755859375,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
STAT6,32.14,1.3121000528335571,4.082399845123291,21.67729949951172,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
STIM1,11.16,0.43720000982284546,3.918600082397461,6.212699890136719,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
STT3A,33.83,1.3861000537872314,4.0970001220703125,22.367599487304688,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
STX1B,0.37,0.0142000000923872,3.897900104522705,0.18219999969005585,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SUFU,5.37,0.21170000731945038,3.945199966430664,2.799499988555908,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
SYT2,0.6,0.023000000044703484,3.8498001098632812,0.2971999943256378,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TANC2,9.64,0.39430001378059387,4.091700077056885,5.493599891662598,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TARDBP,43.41,1.8216999769210815,4.196300029754639,32.18519973754883,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TBK1,14.12,0.5568000078201294,3.944000005722046,8.005499839782715,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TBXA2R,0.38,0.016100000590085983,4.186399936676025,0.2012999951839447,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TCF3,33.53,1.3782999515533447,4.111100196838379,22.9237003326416,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TCF7L2,58.78,2.6275999546051025,4.470200061798096,61.8297004699707,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TECTA,0.08,0.002899999963119626,3.7790000438690186,0.03830000013113022,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TEK,2.9,0.12460000067949295,4.290900230407715,1.888700008392334,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TERC,0.56,0.02019999921321869,3.614300012588501,0.27799999713897705,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TERT,1.58,0.056299999356269836,3.5676000118255615,0.8245000243186951,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TET2,9.83,0.3871000111103058,3.9382998943328857,5.407299995422363,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TET3,8.98,0.3553999960422516,3.9560000896453857,4.803299903869629,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TGFB2,3.69,0.16619999706745148,4.500199794769287,2.7323999404907227,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TGFBR2,24.08,0.9771000146865845,4.057499885559082,16.222000122070312,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
THBD,5.85,0.24539999663829803,4.196499824523926,4.54449987411499,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
THPO,6.83,0.257999986410141,3.7780001163482666,3.8350000381469727,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TIMP3,36.97,1.601699948310852,4.332600116729736,39.730499267578125,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TINF2,25.0,1.0082000494003296,4.032199859619141,15.167400360107422,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TLK2,20.54,0.8184999823570251,3.984600067138672,12.339099884033203,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TMC1,0.12,0.004600000102072954,3.95169997215271,0.057500001043081284,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TMEM43,25.83,1.0465999841690063,4.051599979400635,15.570099830627441,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TNFRSF1A,68.17,3.1696999073028564,4.649899959564209,85.37660217285156,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TNNC1,14.14,0.5735999941825867,4.05709981918335,10.805100440979004,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TNNI3,1.48,0.05779999867081642,3.9001998901367188,0.795799970626831,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TNNI3K,0.17,0.007300000172108412,4.243800163269043,0.08630000054836273,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TNNT2,8.71,0.3950999975204468,4.533999919891357,10.805100440979004,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TNPO3,18.22,0.7128999829292297,3.913800001144409,10.29699993133545,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TOP2B,37.18,1.5414999723434448,4.145999908447266,25.790300369262695,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TOPORS,32.68,1.3432999849319458,4.110400199890137,21.39929962158203,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TP63,0.52,0.02370000071823597,4.56279993057251,0.3163999915122986,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TPM1,84.11,4.474800109863281,5.320000171661377,271.9585876464844,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TPM2,36.78,1.8530000448226929,5.038599967956543,88.2145004272461,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TPM3,90.44,4.731800079345703,5.23199987411499,199.3238067626953,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TPM4,78.11,3.8454999923706055,4.9232001304626465,133.8795928955078,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TRAF3,13.12,0.5152000188827515,3.9270999431610107,7.506999969482422,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TRAF7,37.3,1.5460000038146973,4.145100116729736,27.554399490356445,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TRIM8,14.1,0.5613999962806702,3.982100009918213,7.995999813079834,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TRPM3,0.75,0.036400001496076584,4.852099895477295,1.4955999851226807,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TRPM7,14.25,0.5562000274658203,3.902400016784668,7.995999813079834,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TRPV4,1.12,0.04490000009536743,4.021299839019775,0.5848000049591064,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TRRAP,11.93,0.46369999647140503,3.8884999752044678,6.6153998374938965,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TSPAN12,23.75,0.9728000164031982,4.095099925994873,16.42340087890625,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TTR,86.52,5.099599838256836,5.8942999839782715,1892.703857421875,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TUBA1A,49.34,2.8092000484466553,5.693999767303467,312.1972961425781,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TUBA4A,26.16,1.1089999675750732,4.239699840545654,23.91119956970215,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TUBB1,0.15,0.006800000090152025,4.3993000984191895,0.08630000054836273,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TUBB2A,68.55,3.319200038909912,4.841899871826172,112.55709838867188,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TUBB2B,32.35,1.6420999765396118,5.075799942016602,60.1614990234375,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TUBB3,12.29,0.4921000003814697,4.003600120544434,7.123499870300293,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TUBB4A,1.67,0.07100000232458115,4.244100093841553,0.9682999849319458,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TUBB4B,94.1,5.402900218963623,5.742000102996826,410.5456848144531,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
TUBG1,36.47,1.5269999504089355,4.187099933624268,30.411500930786133,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
UBA2,48.89,2.079200029373169,4.252399921417236,39.049800872802734,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
UBTF,27.95,1.1358000040054321,4.064199924468994,18.570999145507812,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
UCHL1,30.06,1.4551000595092773,4.840000152587891,49.16460037231445,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
UMOD,0.02,0.0008999999845400453,4.8282999992370605,0.019200000911951065,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
UNC93B1,21.77,0.8586999773979187,3.944000005722046,13.604599952697754,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
VAPB,33.08,1.3502000570297241,4.081299781799316,21.7731990814209,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
VCAN,60.7,2.9976000785827637,4.938000202178955,110.27519989013672,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
VCL,38.05,1.6236000061035156,4.267499923706055,29.9512996673584,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
VCP,75.76,3.556999921798706,4.694799900054932,93.6218032836914,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
VPS35,82.77,4.018799781799316,4.855599880218506,124.4646987915039,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
VWF,0.13,0.005400000140070915,3.974400043487549,0.06710000336170197,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
WASHC5,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,False
WDR37,10.16,0.39500001072883606,3.8896000385284424,5.493599891662598,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
WFS1,10.31,0.41449999809265137,4.020100116729736,5.877099990844727,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
WNT10A,1.0,0.043299999088048935,4.332499980926514,0.5943999886512756,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
WNT5A,8.56,0.3506999909877777,4.09689998626709,5.685400009155273,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
WRAP53,12.46,0.48570001125335693,3.896899938583374,6.989299774169922,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
YARS1,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,False
YY1,79.28,3.7725000381469727,4.7581000328063965,108.34819793701172,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ZBTB20,9.27,0.375900000333786,4.054100036621094,5.225200176239014,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ZCCHC8,11.68,0.4611999988555908,3.949899911880493,6.404399871826172,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ZIC1,1.4,0.0658000037074089,4.683700084686279,1.2272000312805176,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ZMIZ1,21.12,0.8578000068664551,4.061500072479248,12.69379997253418,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ZMYND8,43.78,1.8700000047683716,4.271599769592285,36.16400146484375,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ZNF292,55.66,2.470599889755249,4.438399791717529,53.229698181152344,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
ZSWIM6,20.64,0.8438000082969666,4.088600158691406,12.962300300598145,iPSC-liver/hepatocyte,Dataset 2,GSE141183,GSM4196642_HLO,200,5199,3459.0,True
AARS1,49.3,2.0599000453948975,4.178199768066406,43.44169998168945,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
ABCB6,28.84,1.1016000509262085,3.8190999031066895,19.157800674438477,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
ABCC6,23.68,0.8705000281333923,3.676100015640259,11.676799774169922,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
ABCC8,0.14,0.00430000014603138,3.027100086212158,0.048500001430511475,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
ABCC9,0.2,0.0066999997943639755,3.3313000202178955,0.06780000030994415,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
ACAN,0.0,0.0,0.0,0.0,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
ACD,20.6,0.7049999833106995,3.4223999977111816,9.748499870300293,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
ACO2,67.76,3.1301000118255615,4.61929988861084,106.82599639892578,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
ACOX1,56.66,2.3926000595092773,4.222499847412109,50.796600341796875,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
ACTA1,0.11,0.0038999998942017555,3.4456000328063965,0.03880000114440918,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
ACTA2,30.24,1.2172000408172607,4.024899959564209,26.115400314331055,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
ACTB,91.87,6.935299873352051,7.549099922180176,3122.848876953125,iPSC-liver/hepatocyte,Dataset 3,GSM7903846,GSM7903846,200,3505,4780.0,True
