Dataset,Sample_ID,Cell_Type,Replicate,QC_Min_Genes,Cells_Passing_QC,Median_Genes_Per_Cell,Gene_Symbol,Detection_Rate_%,Mean_Log1pCPM_percell_All,Mean_Log1pCPM_percell_Only_Detected,Aggregated_CPM,Gene_Found
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,500,1835,4521.0,ZMYND8,32.43,1.2374000549316406,3.816200017929077,16.742799758911133,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,500,1835,4521.0,ZNF292,65.78,2.8169000148773193,4.282599925994873,59.837398529052734,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,500,1835,4521.0,ZSWIM6,19.84,0.7228999733924866,3.644200086593628,8.887900352478027,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,AARS1,0.0,0.0,0.0,0.0,False
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ABCB6,0.87,0.029200000688433647,3.36899995803833,0.2939000129699707,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ABCC6,10.73,0.3831000030040741,3.5696001052856445,4.075799942016602,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ABCC8,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ABCC9,1.1,0.040800001472234726,3.724600076675415,0.4311000108718872,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ACAN,9.92,0.35989999771118164,3.6266000270843506,3.919100046157837,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ACD,30.53,1.1061999797821045,3.6238999366760254,13.26609992980957,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ACO2,83.38,3.830899953842163,4.5945000648498535,102.5427017211914,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ACOX1,34.1,1.245300054550171,3.6514999866485596,14.97089958190918,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ACTA1,2.08,0.09610000252723694,4.62529993057251,7.015100002288818,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ACTA2,43.85,1.8128999471664429,4.133800029754639,41.26789855957031,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ACTB,99.54,7.585100173950195,7.620299816131592,2979.81201171875,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ACTC1,6.75,0.3142000138759613,4.653900146484375,42.13010025024414,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ACTG1,99.6,8.049599647521973,8.082300186157227,4262.80029296875,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ACTL6A,41.03,1.537600040435791,3.7476999759674072,21.457000732421875,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ACTN1,63.7,2.7076001167297363,4.250199794769287,66.70269775390625,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ACTN2,0.12,0.004800000227987766,4.156400203704834,0.03920000046491623,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ACVR1,22.22,0.7947999835014343,3.5778000354766846,9.347000122070312,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ADAR,61.97,2.49399995803833,4.024400234222412,39.81779861450195,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ADCY5,1.21,0.04430000111460686,3.6589999198913574,0.4507000148296356,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,AFG3L2,56.32,2.211400032043457,3.9265999794006348,33.312198638916016,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,AGO2,42.01,1.6110999584197998,3.835200071334839,22.0447998046875,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,AICDA,0.06,0.002199999988079071,3.7435998916625977,0.019600000232458115,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,AKT3,7.27,0.25450000166893005,3.500499963760376,2.9196999073028564,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ALB,12.69,0.48069998621940613,3.786600112915039,11.835599899291992,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ALDH18A1,65.78,2.7225000858306885,4.138700008392334,49.96820068359375,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ALG5,77.32,3.3241000175476074,4.298999786376953,66.83989715576172,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ALG8,31.56,1.1632000207901,3.6851999759674072,13.951899528503418,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ALG9,5.6,0.195700004696846,3.4972000122070312,1.979099988937378,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ALK,1.38,0.04780000075697899,3.450900077819824,0.5095000267028809,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ALPK3,41.03,1.5658999681472778,3.816699981689453,20.59480094909668,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ALPL,2.14,0.07249999791383743,3.395400047302246,0.8230000138282776,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ANK1,1.33,0.04520000144839287,3.404599905014038,0.5291000008583069,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ANKRD26,25.56,0.9513000249862671,3.721400022506714,11.051799774169922,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ANO5,3.46,0.12309999763965607,3.5559000968933105,1.1756999492645264,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ANXA11,79.86,3.5246999263763428,4.41349983215332,79.71399688720703,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,AP1G1,44.6,1.711300015449524,3.8366000652313232,22.750200271606445,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,AP2M1,91.75,4.747000217437744,5.173900127410889,202.47909545898438,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,APP,88.57,4.311200141906738,4.867300033569336,145.5937042236328,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ARF1,95.67,5.536600112915039,5.7870001792907715,370.489990234375,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ARHGAP29,55.28,2.25570011138916,4.08050012588501,41.97330093383789,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ASXL2,18.12,0.6546000242233276,3.6129000186920166,7.485400199890137,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ATL1,7.16,0.24770000576972961,3.461199998855591,2.72379994392395,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ATL3,33.01,1.2207000255584717,3.6984000205993652,15.049300193786621,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ATP11A,46.05,1.7670999765396118,3.8376998901367188,23.808399200439453,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ATP13A3,65.95,2.7311999797821045,4.140999794006348,48.067501068115234,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ATP1A1,95.04,5.28410005569458,5.559999942779541,299.4762878417969,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ATP1A2,0.17,0.00559999980032444,3.2537999153137207,0.058800000697374344,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ATP1A3,0.06,0.0026000000070780516,4.536099910736084,0.019600000232458115,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ATP2B2,0.17,0.005799999926239252,3.333199977874756,0.058800000697374344,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,ATXN2,59.67,2.401099920272827,4.0243000984191895,37.38800048828125,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,BACH2,3.75,0.12950000166893005,3.4518001079559326,1.4108999967575073,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,BCL11B,0.23,0.00800000037997961,3.4547998905181885,0.07840000092983246,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,BEST1,7.1,0.2515999972820282,3.545300006866455,2.5473999977111816,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,BICRA,16.04,0.5723000168800354,3.5678000450134277,6.525300025939941,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,BRAF,34.51,1.2991000413894653,3.7648000717163086,15.891900062561035,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,BRD4,77.9,3.4200000762939453,4.3902997970581055,77.34300231933594,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,BRSK2,1.67,0.05689999833703041,3.3984999656677246,0.6270999908447266,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,BSCL2,1.33,0.04659999907016754,3.5116000175476074,0.4507000148296356,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,C19ORF12,38.32,1.4321999549865723,3.738100051879883,18.458900451660156,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,C1QTNF5,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,C3,15.23,0.6299999952316284,4.135799884796143,14.069499969482422,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,C9ORF72,25.74,0.9456999897956848,3.6745998859405518,11.639699935913086,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CACNA1C,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CACNA1D,5.94,0.2214999943971634,3.726099967956543,2.3513998985290527,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CACNA1E,0.06,0.0017999999690800905,3.129699945449829,0.019600000232458115,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CACNA1S,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CALM1,95.15,5.627299785614014,5.914000034332275,478.55859375,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CALM2,94.0,5.365799903869629,5.7083001136779785,350.5810852050781,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CALM3,95.33,5.485899925231934,5.754799842834473,354.57861328125,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CAMK2A,0.29,0.011599999852478504,4.017000198364258,0.09799999743700027,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CAPN3,0.69,0.02319999970495701,3.3564999103546143,0.2547000050544739,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CAPN5,28.68,1.062999963760376,3.706700086593628,12.854599952697754,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CARD11,12.12,0.4278999865055084,3.530900001525879,4.526500225067139,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CASQ2,0.12,0.003000000026077032,2.6393001079559326,0.03920000046491623,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CASR,0.12,0.0032999999821186066,2.896399974822998,0.03920000046491623,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CAV1,43.97,1.7414000034332275,3.9605000019073486,30.15730094909668,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CAV3,0.12,0.0035000001080334187,3.036900043487549,0.03920000046491623,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CBL,25.79,0.9329000115394592,3.6166999340057373,11.01259994506836,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CCM2,67.74,2.787100076675415,4.114099979400635,51.7318000793457,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CCND2,36.93,1.4486000537872314,3.9223999977111816,27.355199813842773,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CD164,94.69,4.989999771118164,5.269800186157227,205.4575958251953,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CD2AP,61.68,2.5167999267578125,4.080100059509277,43.619300842285156,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CD46,85.92,3.9342000484466553,4.57889986038208,95.2531967163086,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CDC42,94.11,5.137599945068359,5.458899974822998,281.4486083984375,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CDH11,2.71,0.09359999746084213,3.4509999752044678,1.25409996509552,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CDK4,72.36,3.1024999618530273,4.287600040435791,65.625,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CEACAM16,0.17,0.005799999926239252,3.348599910736084,0.058800000697374344,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CEBPA,43.22,1.743399977684021,4.03380012512207,28.49169921875,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CEL,3.0,0.10029999911785126,3.3415000438690186,1.0582000017166138,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CEP85L,8.19,0.3077999949455261,3.7560999393463135,4.036600112915039,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CFB,9.41,0.33719998598098755,3.58489990234375,3.6839001178741455,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CFH,10.85,0.40310001373291016,3.71589994430542,5.819799900054932,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CFI,1.5,0.0568000003695488,3.783600091934204,0.9210000038146973,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CHAMP1,30.01,1.0849000215530396,3.615799903869629,13.011300086975098,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CHCHD10,92.9,5.207499980926514,5.605299949645996,340.92059326171875,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CHD3,24.7,0.8962000012397766,3.6289000511169434,10.111200332641602,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CHD4,77.67,3.4367001056671143,4.424799919128418,79.26329803466797,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CHMP2B,73.17,3.104099988937378,4.242499828338623,63.58700180053711,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CHN1,8.37,0.29589998722076416,3.536900043487549,3.2332000732421875,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CHRNA4,0.12,0.004100000020116568,3.5648000240325928,0.03920000046491623,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CHRNB1,15.23,0.5393000245094299,3.5401999950408936,5.839399814605713,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CHRNB2,0.06,0.0017000000225380063,2.9867000579833984,0.019600000232458115,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CITED2,83.73,4.218299865722656,5.038099765777588,170.2447052001953,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CLCN6,17.2,0.6255000233650208,3.637399911880493,6.936800003051758,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CLCN7,14.08,0.5066999793052673,3.5985000133514404,5.584700107574463,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CNNM2,21.41,0.7766000032424927,3.6273999214172363,8.837499618530273,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CNOT3,35.14,1.2936999797821045,3.68149995803833,15.989800453186035,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,COCH,6.17,0.210099995136261,3.403599977493286,2.194700002670288,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,COL10A1,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,COL11A1,2.71,0.09929999709129333,3.660799980163574,1.1952999830245972,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,COL11A2,0.92,0.03269999846816063,3.5452001094818115,0.31349998712539673,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,COL1A2,40.33,1.7516000270843506,4.342599868774414,48.02830123901367,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,COL4A3,1.44,0.05209999904036522,3.609800100326538,0.6270999908447266,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,COL4A4,3.29,0.11420000344514847,3.472100019454956,1.4305000305175781,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,COL5A2,4.21,0.15199999511241913,3.6084001064300537,1.704800009727478,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,COL6A1,69.47,2.948699951171875,4.24429988861084,55.88600158691406,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,COL6A2,59.55,2.420099973678589,4.064000129699707,40.26850128173828,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,COL6A3,0.98,0.03370000049471855,3.436199903488159,0.35269999504089355,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,COMP,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CPOX,28.91,1.0479999780654907,3.625200033187866,12.207900047302246,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CRX,0.06,0.0019000000320374966,3.3355000019073486,0.019600000232458115,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CSDE1,94.98,5.078199863433838,5.34660005569458,226.54229736328125,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CSNK2A1,84.02,3.82669997215271,4.554699897766113,93.3916015625,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CSNK2B,90.31,4.592400074005127,5.085400104522705,175.2808074951172,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CSRP3,0.98,0.039400000125169754,4.018899917602539,1.3128999471664429,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CTLA4,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CTNND1,75.48,3.2397000789642334,4.292399883270264,64.35130310058594,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CTR9,39.93,1.513200044631958,3.7897000312805176,20.222400665283203,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CUX2,0.0,0.0,0.0,0.0,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CXCR4,0.81,0.031099999323487282,3.849299907684326,0.4311000108718872,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,CYFIP2,20.54,0.746399998664856,3.633500099182129,8.974699974060059,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,DCC,0.17,0.005900000222027302,3.406399965286255,0.058800000697374344,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,DCTN1,26.2,0.957099974155426,3.653599977493286,11.776800155639648,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,DDR2,3.46,0.12409999966621399,3.5850000381469727,1.25409996509552,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,DES,1.21,0.04540000110864639,3.744800090789795,1.0190000534057617,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,DHX30,35.26,1.30840003490448,3.7109999656677246,16.26420021057129,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,DIAPH1,76.4,3.3394999504089355,4.371200084686279,71.52320098876953,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,DNAJB11,73.92,3.1870999336242676,4.311699867248535,67.99600219726562,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,DNAJB6,76.63,3.324199914932251,4.3379998207092285,73.99220275878906,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,DNAJC5,48.59,1.8482999801635742,3.8041000366210938,26.23819923400879,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,DNM1,9.64,0.34850001335144043,3.6166999340057373,3.468400001525879,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,DNM1L,38.55,1.4593000411987305,3.785799980163574,19.73259925842285,True
GSM5009365,GSM5009365_WA_WR_0709_4,iPSC-liver/hepatocyte,Dataset 1,1000,1733,4587.0,DNM2,40.57,1.5383000373840332,3.7922000885009766,20.34000015258789,True
